统计类型,统计日期,统计小时,关联成功数,关联总数,关联率
nf固网关联率,2025-08-01,00-23,210213,3393493222,3398645626,0.9984839831606498
nf固网关联率,2025-08-01,00-23,220214,2093411841,2129687450,0.9829666982354618
nf固网关联率,2025-08-01,00-23,230215,1515533710,1517492063,0.9987094805648417
nf移网关联率,2025-08-01,00-23,210213,1235858843,1254968416,0.9847728653913789
nf移网关联率,2025-08-01,00-23,220214,1121816198,1146196705,0.9787292121032576
nf移网关联率,2025-08-01,00-23,230215,823240053,828655358,0.9934649490313198
